57.1371,-111.2193,"DA3-006-61","A","3",61,6,2,"00",9,94,8,4,0,1,1,1,0,1,"MU",1,0,0,0,16,0,0,38,195,15,6,166,16,6,211,1.0,33,5.0,35.0,1070.0,0,1,0,0,0,8,10,0,0,0,1,0,0,0,0,0,0,0,1,4,0,5.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,1691
57.4515,-111.6879,"DA3-007-61","A","3",61,7,1,"16",27,97,11,4,0,1,1,1,0,5,,2,0,0,0,50,0,0,0,170,21,6,150,22,6,220,5.0,5.0,18.0,12.0,12.0,0,6,0,0,0,6,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,858
57.6950,-111.3553,"DA3-008-61","A","3",61,8,1,"10",23,100,9,4,0,1,1,1,0,1,"BI",2,0,0,0,40,70,0,0,160,19,7,160,20,7,240,0.0,5.0,10.0,31.0,422.0,0,1,0,0,0,8,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,814
57.4115,-110.3469,"DA3-009-61","A","3",61,9,1,"03",13,97,3,4,0,1,1,1,0,5,,1,0,0,0,10,80,0,0,160,21,7,172,21,7,12.0,1.0,2.0,20.0,15.0,100.0,0,1,0,0,0,8,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1023
57.1606,-111.6383,"DA3-010-61","A","3",61,10,1,"13",13,94,11,4,0,1,8,7,0,5,,1,0,0,0,0,0,0,3,120,25,7,130,25,7,10.0,1.0,4.0,7.0,5.0,181.0,6,9,0,0,0,8,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,344
57.1570,-111.6652,"DA3-011-61","A","3",61,11,1,"12",14,94,11,4,0,1,6,11,0,7,,2,0,0,0,0,0,0,2,160,30,7,170,30,7,10.0,0.0,5.0,5.0,19.0,106.0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,119
57.2116,-111.6809,"DA3-012-61","A","3",61,12,1,"05",2,95,11,4,0,1,6,11,0,7,,1,0,0,0,41,0,0,0,130,5,8,145,5,8,15.0,28.0,9.0,7.0,2.0,7.0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,344
57.2098,-110.0930,"DA3-013-61","A","3",61,13,5,"00",4,95,1,4,0,1,9,27,8,5,,2,0,0,0,7,53,0,0,160,24,8,160,27,8,720,0.0,40,117,798.0,395.0,0,1,0,0,0,8,15,0,0,0,37,0,0,0,0,0,0,0,0,200,0,654.80,0.00,654.80,0,0,0,0,0,0,0,0,0,0,0,0,8861
57.5133,-111.1391,"DA3-014-61","A","3",61,14,5,"04",19,98,7,4,0,1,1,1,0,5,,2,0,0,0,7,43,0,0,210,25,8,177,27,8,447,1.0,99,50.0,547.0,428.0,0,1,0,0,0,8,11,0,0,0,5,0,0,0,0,0,0,0,300,1200,0,1297.02,0.00,1297.02,0,0,0,0,0,0,0,0,0,0,0,0,4797
58.0621,-111.5549,"DA4-001-61","A","4",61,1,2,"16",27,104,10,4,0,1,1,1,0,1,"BI",1,0,0,0,7,84,0,0,130,31,5,170,31,5,40.0,0.0,20,145,0.0,15.0,0,6,0,0,0,5,15,0,0,0,3,0,0,0,0,0,0,0,1,10,0,10.00,0.00,10.00,0,0,0,0,0,0,0,0,0,0,0,0,705
57.9967,-112.5772,"DA4-002-61","A","4",61,2,5,"08",4,104,16,4,0,1,1,1,0,5,,2,0,0,0,2,44,0,0,145,4,6,180,7,6,755,20.0,90,70.0,3091,2439.0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,80,80,0,6575.82,0.00,6575.82,0,0,0,0,0,0,0,0,0,0,0,0,23610
57.9949,-113.5471,"DA4-003-61","A","4",61,3,4,"00",3,104,22,4,0,1,1,1,0,8,,1,0,0,0,0,0,0,0,160,8,6,180,8,6,20.0,10.0,99,22.0,340.0,736.0,0,0,0,0,0,5,10,0,0,0,4,0,0,0,0,0,0,0,15,0,0,106.00,0.00,106.00,0,0,0,0,0,0,0,0,0,0,0,0,6031
58.0676,-112.6358,"DA4-004-61","A","4",61,4,3,"00",31,104,16,4,0,1,9,27,8,5,,1,0,0,0,30,0,0,0,180,10,6,195,10,6,15.0,2.0,72,3.0,531.0,231.0,0,1,0,0,0,6,15,0,0,0,8,0,0,0,0,0,0,0,5,10,0,15.00,0.00,15.00,0,0,0,0,0,0,0,0,0,0,0,0,1482
58.0385,-112.0830,"DA4-005-61","A","4",61,5,5,"00",21,104,13,4,0,1,1,1,0,1,"BI",1,0,0,0,18,0,0,0,206,4,6,97,11,6,1571,1.0,42,10.0,2155,9999.0,0,1,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,40,250,0,6576.32,0.00,6576.32,0,0,0,0,0,0,0,0,0,0,0,0,33725
57.8332,-113.0101,"DA4-006-61","A","4",61,6,2,"04",11,102,19,4,0,1,1,1,0,5,,1,0,0,0,4,0,0,0,100,12,6,109,12,6,9.0,1.0,0.0,2.0,27.0,181.0,0,1,0,0,0,6,15,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,1688
58.0475,-110.8781,"DA4-007-61","A","4",61,7,3,"14",23,104,6,4,0,1,1,1,0,1,"RI",1,0,0,0,0,116,0,0,160,7,7,164,7,7,4.0,1.0,33,17.0,127.0,318.0,0,1,0,0,0,7,8,0,0,0,5,0,0,0,0,0,0,0,35,70,0,75.00,0.00,75.00,0,0,0,0,0,0,0,0,0,0,0,0,2135
58.0548,-110.5399,"DA4-008-61","A","4",61,8,2,"07",26,104,4,4,0,1,1,1,0,1,"KN",1,0,0,0,31,0,0,0,180,7,7,190,7,7,10.0,0.0,25,50.0,18.0,402.0,3,1,0,0,0,4,18,0,0,0,1,0,0,0,0,0,0,0,3,4,0,4.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,45
58.2184,-110.9058,"DA4-009-61","A","4",61,9,2,"11",22,106,6,4,0,1,1,1,0,5,,1,0,0,0,17,104,1,0,160,14,7,180,14,7,20.0,180,17,42.0,135.0,125.0,6,1,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,1,2,0,2.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,1232
57.9640,-110.7817,"DA4-010-61","A","4",61,10,2,"01",29,103,5,4,0,1,1,1,0,1,"RI",1,0,0,0,152,7,0,0,200,21,7,200,21,7,0.0,0.0,90,30.0,0.0,15.0,6,1,0,0,0,8,15,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,503
58.0184,-112.4391,"DA4-011-61","A","4",61,11,4,"16",8,104,15,4,0,1,1,1,0,1,"BI",1,0,0,0,18,0,0,0,145,22,8,165,28,8,1460,0.0,99,55.0,480.0,756.0,0,1,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,160,300,0,454.00,0.00,454.00,0,0,0,0,0,0,0,0,0,0,0,0,8787
58.0403,-112.0380,"DA4-012-61","A","4",61,12,2,"06",23,104,13,4,0,1,1,1,0,5,,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,99,20.0,87.0,0.0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,863
59.8281,-111.9112,"DA5-001-61","A","5",61,1,1,"06",6,125,11,4,0,1,2,4,0,2,,1,25,0,0,0,0,0,0,100,11,5,130,11,5,30.0,0.0,0.0,20.0,10.0,10.0,0,3,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.9303,-114.6665,"DB3-001-61","B","3",61,1,1,"11",5,23,5,5,0,1,1,1,0,7,,2,18,0,0,0,0,0,0,0,17,6,0,17,6,0.0,0.0,5.0,5.0,40.0,132.0,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,73
51.0413,-115.2393,"DB4-001-61","B","4",61,1,2,"00",18,24,9,5,0,4,4,7,7,7,,1,10,0,0,0,0,20,0,30,20,5,37,20,5,7.0,4.0,0.0,4.0,17.0,10.0,2,2,0,0,0,7,50,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1.00,1.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,12
51.0030,-115.0096,"DB4-002-61","B","4",61,2,2,"10",35,23,8,5,0,1,8,13,0,3,,1,32,0,0,0,0,0,0,125,2,6,130,2,6,5.0,0.0,0.0,2.0,17.0,300.0,2,4,0,0,0,8,6,0,0,0,40,0,0,0,0,0,0,0,3,3,0,6.00,0.00,6.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.9958,-115.3642,"DB4-003-61","B","4",61,3,1,"03",32,23,10,5,0,1,6,11,0,2,,1,0,0,0,0,0,0,0,95,8,6,105,8,6,10.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,4,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
50.9303,-115.2014,"DB4-004-61","B","4",61,4,2,"11",4,23,9,5,0,1,1,1,0,7,,1,37,0,0,0,0,3,0,80,18,6,87,20,6,487,0.0,1.0,17.0,472.0,463.0,0,1,0,0,0,6,20,0,0,0,15,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,514
51.0758,-115.3235,"DB4-005-61","B","4",61,5,1,"12",27,24,10,5,0,1,5,4,0,7,,1,3,0,0,0,0,0,0,0,1,7,0,1,7,0.0,2.0,0.0,1.0,0.0,16.0,0,0,0,0,0,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
