51.1559,-114.8468,"DB2-011-90","DB2",11,90,1,"2",25,25,7,5,3,2,0,"202",F,4,8,1,88,15,149,7.0,25,12,"GH","UNP","AFS","BP","MS",,,,,,"15",6,0,0,1,0,0,0.0,0.0,0.4,0.0,0.0,0.4,7,2,,8,0.1,0.1,0.1,0.1,1400,1502,1502,1505,1507,1525,1600,19900421,19900421,19900421,19900421,19900421,19900421,19900421,0.0,0.1,0.0,0.3,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,171.00,0
51.1595,-114.9746,"DB2-012-90","DB2",12,90,1,"5",30,25,7,5,3,2,0,"202",F,5,5,1,88,15,149,7.0,25,12,"GH","AIR","MD","BP","MS",,,,,,"15",3,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,7,2,,8,0.1,0.1,0.1,0.1,1515,1518,1518,1518,1519,1520,1540,19900421,19900421,19900421,19900421,19900421,19900421,19900421,0.0,0.0,0.0,0.0,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,142.00,0
51.1340,-114.8701,"DB2-013-90","DB2",13,90,1,"10",14,25,7,5,3,2,0,"202",F,2,5,1,86,18,115,4.0,27,8,"GH","UNP","PUB","BP",,"KY",,,,,"60",1,0,0,0,0,0,0.0,0.0,42.0,0.0,0.0,42.0,11,2,,8,0.1,0.3,0.3,0.3,1900,1920,1921,1925,1955,1955,2100,19900423,19900423,19900423,19900423,19900423,19900423,19900423,0.0,0.1,0.5,0.0,T,T,T,T,2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,F,0.00,187.00,0
51.1340,-114.7945,"DB2-014-90","DB2",14,90,1,"9",17,25,6,5,3,2,0,"202",F,1,8,1,86,18,115,4.0,27,8,"GH","UNP","AFS",,,"MH",,,,,"60",2,0,0,1,0,0,0.0,0.0,3.0,0.0,0.0,3.0,11,1,"REFUSE",10,0.1,0.1,0.1,0.1,1500,2000,2005,2040,2045,2045,2130,19900423,19900423,19900423,19900423,19900423,19900423,19900423,0.1,0.6,0.1,0.0,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,0.00,0
51.1049,-114.9921,"DB2-015-90","DB2",15,90,1,"11",1,25,8,5,3,2,0,"202",F,2,25,1,92,15,136,10.0,24,16,"GH","AIR","RW","BP",,,,"BP",,,"15",3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,,8,0.2,0.2,0.2,0.2,1943,1948,1948,1948,1948,2005,2140,19900505,19900505,19900505,19900505,19900505,19900505,19900505,0.0,0.0,0.0,0.3,F,T,T,T,2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,F,0.00,924.00,0
51.0940,-115.0504,"DB2-016-90","DB2",16,90,1,"16",33,24,8,5,3,2,0,"202",F,2,8,1,78,15,91,3.0,22,5,"KC","LKT","BP","BP",,,,,,,"60",5,0,0,2,0,0,0.0,0.0,30.0,0.1,0.0,30.1,12,2,"GARBAGE",10,0.1,0.1,0.1,0.1,2025,2025,2026,2030,2110,2120,2130,19900506,19900506,19900506,19900506,19900506,19900506,19900506,0.0,0.1,0.7,0.2,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,165.00,0
51.1777,-114.7713,"DB2-017-90","DB2",17,90,1,"9",33,25,6,5,3,4,0,"401",F,13,11,3,85,9,60,2.5,14,3,"KY","UNP","PUB","BP",,,,,,,"60",4,0,0,1,0,0,0.0,0.0,47.0,0.0,0.0,47.0,5,1,,8,0.1,0.1,0.1,0.1,1230,1235,1240,1253,1343,1352,1500,19900523,19900523,19900523,19900523,19900523,19900523,19900523,0.1,0.2,0.8,0.2,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,T,0.00,263.00,0
51.0940,-114.9513,"DB2-018-90","DB2",18,90,1,"13",32,24,7,5,3,2,0,"202",F,5,8,5,32,6,31,0.0,5,0,"BP","LKT","BP","BP","MH",,,,,,"60",5,0,0,1,0,0,0.0,0.0,30.0,0.0,0.0,30.0,5,2,"GARBAGE",10,0.1,0.1,0.1,0.1,1400,1515,1520,1530,1610,1700,1735,19900613,19900613,19900613,19900613,19900613,19900613,19900613,0.1,0.2,0.7,0.8,T,T,T,T,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,F,0.00,252.00,0
51.0940,-115.0504,"DB2-019-90","DB2",19,90,1,"16",33,24,8,5,2,4,0,"401",F,7,11,6,87,26,86,4.0,30,8,"BP","LKT","BP","BP",,,,,,,"15",2,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,10.0,15,2,,8,0.1,0.1,0.1,0.1,1510,1525,1526,1529,1540,1601,1625,19900810,19900810,19900810,19900810,19900810,19900810,19900810,0.0,0.1,0.2,0.4,T,T,T,T,1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,F,0.00,2319.00,0
50.8574,-115.3716,"DB2-020-90","DB2",20,90,1,"10",7,22,10,5,1,1,0,,F,0,0,5,88,30,99,8.0,32,15,"BP","UNP","UPA","AIR",,,,,,,"15",4,0,1,0,0,0,0.0,20.0,0.0,0.2,0.0,20.2,5,2,,4,0.1,0.1,0.1,0.1,1500,1505,1515,1518,1545,1550,1625,19900812,19900812,19900812,19900812,19900812,19900812,19900812,0.2,0.1,0.5,0.1,T,F,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,755.00,0
51.0940,-115.1316,"DB2-021-90","DB2",21,90,1,"14",36,24,9,5,1,1,0,,F,0,0,5,88,30,99,8.0,32,15,"BP","LKT","BP","BP","MS",,,,,,"15",4,0,1,0,0,0,0.0,25.0,0.0,1.0,0.0,26.0,5,2,,4,0.1,0.1,0.1,0.1,1715,1738,1743,1746,1800,1930,940,19900812,19900812,19900812,19900812,19900812,19900812,19900813,0.1,0.1,0.2,1.5,T,T,T,T,1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,F,0.00,4766.00,0
