56.9425,-111.0414,"DA1-010-83","DA1",10,83,0,"14",34,91,7,4,1,1,0,,F,0,0,5,89,32,268,15.0,49,13,,"UNP","UPA",,,,,,,,,4,0,1,0,0,0,0.0,38.0,0.0,0.0,0.0,38.0,1,1,,7,0.1,0.2,0.2,0.2,1451,1354,0,0,0,0,0,19830620,19830624,19830624,19830624,19830624,19830624,19830624,0.0,0.0,0.2,1.4,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,1007.00,0
56.3426,-112.6421,"DA1-015-83","DA1",15,83,0,"09",5,85,17,4,1,1,0,,F,0,0,5,87,58,366,5.0,84,18,,"AIR","RW",,,,,,,,,9,0,0,0,0,1,0.0,2.0,0.0,0.0,0.0,2.0,1,1,,3,0.1,0.1,0.1,0.1,1400,1425,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.1,0.0,0.2,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,1068.00,0
56.7299,-111.3409,"DA1-018-83","DA1",18,83,0,"00",22,89,9,4,1,6,0,,F,1,21,5,87,53,420,6.0,81,20,,"UNP","UPA",,,,,,,,,8,0,0,0,1,1,0.0,12.0,0.0,0.0,0.0,12.0,1,1,,10,0.1,0.1,0.1,0.1,1600,1952,0,0,0,0,0,19830706,19830706,19830706,19830706,19830706,19830706,19830706,0.1,0.0,0.1,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,115.00,0
56.7244,-111.4239,"DA1-017-83","DA1",17,83,0,"15",18,89,9,4,1,6,0,,F,1,21,5,87,53,420,6.0,81,20,,"UNP","UPA",,,,,,,,,3,0,1,0,0,0,0.0,11.0,0.0,0.0,1.0,12.0,1,1,,4,0.1,0.1,0.1,0.1,1500,1432,0,0,0,0,0,19830705,19830706,19830706,19830706,19830706,19830706,19830706,0.1,0.0,0.2,0.2,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,643.00,0
56.9189,-112.6948,"DA1-013-83","DA1",13,83,0,"00",29,91,17,4,1,1,0,,F,0,0,5,86,39,360,5.0,61,15,,"AIR","RW",,,,,,,,,3,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1,1,,7,0.1,0.2,0.2,0.2,1300,1318,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.0,0.0,0.2,0.0,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,411.00,0
56.1061,-112.0962,"DA1-007-83","DA1",7,83,0,"08",15,82,14,4,1,1,0,,F,0,0,5,91,42,355,9.0,64,24,,"AIR","RW",,,,,,,,,3,0,0,0,0,0,0.0,9.0,0.0,0.0,0.0,9.0,1,1,,7,0.1,0.1,0.1,0.1,2000,2026,0,0,0,0,0,19830618,19830618,19830618,19830618,19830618,19830618,19830618,0.0,0.0,13.2,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,0.00,0
56.3462,-112.4050,"DA1-014-83","DA1",14,83,0,"16",2,85,16,4,1,1,0,,F,0,0,5,87,58,366,5.0,84,18,,"AIR","RW",,,,,,,,,4,0,0,0,0,1,0.0,3.0,0.0,0.0,0.0,3.0,1,1,,4,0.1,0.1,0.1,0.1,1300,1405,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.1,0.0,0.1,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,237.00,0
56.6953,-111.3908,"DA1-003-83","DA1",3,83,0,"16",5,89,9,4,1,7,0,,F,7,23,2,88,12,220,4.0,21,7,,"UNP","PUB",,,,,,,,,7,0,0,0,0,0,0.0,6.0,0.0,0.0,0.0,6.0,1,2,,6,0.1,0.5,0.8,0.8,1500,1543,0,0,0,0,0,19830501,19830501,19830501,19830501,19830501,19830501,19830501,0.0,0.0,0.1,4.8,,,,,2,0.00,0.00,0.00,0.80,0.00,0.00,0.80,0.0,0.0,0.0,,0.00,1078.00,0
56.6080,-112.2010,"DA1-004-83","DA1",4,83,0,"14",5,88,14,4,1,1,0,,F,0,0,4,73,27,288,1.0,42,2,,"LKT","GE",,,,,,,,,4,0,1,0,1,0,0.0,33.0,0.0,0.0,0.0,33.0,1,2,,3,0.1,1.0,2.0,2.0,1455,1501,0,0,0,0,0,19830610,19830610,19830610,19830610,19830610,19830610,19830610,0.0,0.0,0.1,1.7,,,,,2,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.0,0.0,0.0,,0.00,10410.00,0
56.0445,-111.4569,"DA1-008-83","DA1",8,83,0,"03",26,81,10,4,1,1,0,,F,0,0,5,74,26,353,2.0,44,3,,"LKT","AL",,,,,,,,,9,0,0,0,0,0,0.0,55.0,0.0,0.0,0.0,55.0,1,1,,3,0.5,0.5,0.5,0.5,1500,1330,0,0,0,0,0,19830620,19830623,19830623,19830623,19830623,19830623,19830623,0.1,0.0,0.3,0.8,,,,,2,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.0,0.0,0.0,,0.00,3396.00,0
56.9335,-111.4608,"DA1-028-83","DA1",28,83,0,"00",36,91,10,4,1,6,0,,F,1,21,7,87,9,330,4.0,17,6,,"UNP","PUB",,,,,,,,,20,0,0,4,0,0,0.0,0.0,5.0,0.0,0.0,5.0,4,2,,8,2.0,6.0,8.0,8.0,1500,1515,0,0,0,0,0,19831001,19831001,19831001,19831001,19831001,19831001,19831001,0.1,0.0,0.3,1.4,,,,,3,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.0,0.0,0.0,,0.00,1523.00,0
56.6281,-111.1814,"DA1-027-83","DA1",27,83,0,"00",15,88,8,4,1,8,0,,T,2,2,6,87,6,313,7.0,11,8,,"UNP","PUB",,,,,,,,,6,0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,6.0,1,1,,7,0.3,0.3,0.3,0.3,1430,1430,0,0,0,0,0,19830923,19830923,19830923,19830923,19830923,19830923,19830923,0.0,0.0,0.2,0.7,,,,,2,0.00,0.00,0.00,0.30,0.00,0.00,0.30,0.0,0.0,0.0,,0.00,0.00,0
57.0207,-111.0583,"DA1-026-83","DA1",26,83,0,"00",33,92,7,4,1,1,0,,F,0,0,6,77,16,370,2.0,28,3,,"AIR","RW",,,,,,,,,3,0,0,0,0,1,0.0,4.0,0.0,0.0,0.0,4.0,1,1,,10,0.1,0.1,0.1,0.1,1800,1615,0,0,0,0,0,19830826,19830827,19830827,19830827,19830827,19830827,19830827,0.0,0.0,0.1,0.2,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,1358.00,0
56.2499,-112.4082,"DA1-025-83","DA1",25,83,0,"00",2,84,16,4,1,1,0,,F,0,0,6,88,17,237,5.0,30,10,,"AIR","RW",,,,,,,,,3,0,0,0,0,1,0.0,10.0,0.0,0.0,0.0,10.0,1,1,,3,0.1,0.1,0.1,0.1,1630,1705,0,0,0,0,0,19830826,19830826,19830826,19830826,19830826,19830826,19830826,0.0,0.0,0.2,0.2,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,408.00,0
56.2354,-111.1179,"DA1-021-83","DA1",21,83,0,"00",36,83,8,4,1,1,0,,F,0,0,6,88,13,206,4.0,23,7,,"AIR","RW",,,,,,,,,2,0,0,0,0,1,0.0,46.0,0.0,0.0,0.0,46.0,1,3,,3,0.1,0.1,0.1,0.1,0,1804,0,0,0,0,0,19830824,19830824,19830824,19830824,19830824,19830824,19830824,0.1,0.0,0.4,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,882.00,0
56.4099,-110.5911,"DA1-024-83","DA1",24,83,0,"00",32,85,4,4,1,1,0,,F,0,0,6,88,30,525,5.0,51,13,,"AIR","FW",,,,,,,,,3,0,0,0,0,1,0.0,25.0,0.0,0.0,0.0,25.0,1,1,,3,0.1,0.1,0.1,0.1,1500,1555,0,0,0,0,0,19830826,19830826,19830826,19830826,19830826,19830826,19830826,0.1,0.0,0.3,1.5,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,1734.00,0
56.0172,-111.5777,"DA1-023-83","DA1",23,83,0,"00",13,81,11,4,1,1,0,,F,0,0,6,89,16,259,5.0,27,10,,"AIR","FW",,,,,,,,,4,0,0,0,0,1,0.0,45.0,0.0,0.0,0.0,45.0,1,1,,2,0.1,0.4,0.4,0.4,1800,1825,0,0,0,0,0,19830824,19830825,19830825,19830825,19830825,19830825,19830825,0.1,0.0,0.4,0.7,,,,,2,0.00,0.00,0.00,0.40,0.00,0.00,0.40,0.0,0.0,0.0,,0.00,3383.00,0
56.9044,-110.7362,"DA1-022-83","DA1",22,83,0,"00",21,91,5,4,1,1,0,,F,0,0,5,86,12,356,5.0,22,8,,"LKT","MU",,,,,,,,,3,0,1,0,0,0,0.0,43.0,0.0,0.0,0.0,43.0,1,2,,3,0.1,1.6,4.9,4.9,1830,1215,0,0,0,0,0,19830824,19830825,19830825,19830825,19830825,19830825,19830825,0.1,0.0,0.5,4.8,,,,,3,0.00,0.00,0.00,4.90,0.00,0.00,4.90,0.0,0.0,0.0,,965.00,24901.00,0
57.1789,-111.6317,"DA2-003-83","DA2",3,83,0,"03",25,94,11,4,1,8,0,,F,12,21,3,71,8,215,1.0,15,0,,"UNP","PUB",,,,,,,,,3,0,0,1,0,0,0.0,0.0,0.1,0.0,0.0,0.1,1,1,,8,0.1,0.1,0.1,0.1,1115,1120,0,0,0,0,0,19830508,19830508,19830508,19830508,19830508,19830508,19830508,0.0,0.0,0.1,0.2,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,99.00,0
57.1789,-111.6383,"DA2-005-83","DA2",5,83,0,"04",25,94,11,4,1,0,0,,F,5,16,3,84,22,251,7.0,36,15,,"GRP",,,,,,,,,,3,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,,4,0.1,0.1,0.1,0.1,1740,1743,0,0,0,0,0,19830521,19830521,19830521,19830521,19830521,19830521,19830521,0.0,0.0,0.0,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,182.00,0
57.7859,-112.9966,"DA2-008-83","DA2",8,83,0,"15",23,101,19,4,1,1,0,,F,0,0,3,83,35,173,7.0,46,16,,"AIR","RW",,,,,,,,,3,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.9,1,2,,3,0.1,0.1,0.1,0.1,120,1915,0,0,0,0,0,19830531,19830531,19830531,19830531,19830531,19830531,19830531,0.0,0.0,0.1,2.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,7.00,930.00,0
57.2080,-111.5929,"DA2-002-83","DA2",2,83,0,"03",5,95,10,4,1,6,0,,F,1,8,1,88,7,165,2.0,13,6,,"UNP","PUB",,,,,,,,,8,0,0,1,0,0,0.0,0.0,40.0,0.0,0.0,40.0,1,0,,10,0.1,0.1,0.1,0.1,2000,1140,0,0,0,0,0,19830429,19830430,19830430,19830430,19830430,19830430,19830430,1.0,0.0,31.7,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,100.00,0
57.1897,-111.6317,"DA2-001-83","DA2",1,83,0,"14",25,94,11,4,1,2,0,,T,2,5,2,0,0,0,0.0,0,0,,"UNP","PUB",,,,,,,,,2,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,1,2,,8,0.5,0.5,1.0,1.0,1730,1758,0,0,0,0,0,19830419,19830419,19830419,19830419,19830419,19830419,19830419,0.0,0.0,0.1,0.7,,,,,2,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.0,0.0,0.0,,0.00,122.00,0
57.1661,-111.6218,"DA2-006-83","DA2",6,83,0,"00",24,94,11,4,1,8,0,,F,2,8,4,92,52,194,9.0,51,21,,"UNP","PUB",,,,,,,,,1,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,1,1,,6,0.3,0.3,0.4,0.4,1540,1543,0,0,0,0,0,19830530,19830530,19830530,19830530,19830530,19830530,19830530,0.2,0.0,0.0,0.3,,,,,2,0.00,0.00,0.00,0.40,0.00,0.00,0.40,0.0,0.0,0.0,,0.00,987.00,0
57.7896,-112.9966,"DA2-007-83","DA2",7,83,0,"02",26,101,19,4,1,1,0,,F,0,0,3,83,35,173,7.0,46,16,,"LKT","ED",,,,,,,,,7,0,1,0,0,0,0.0,16.0,0.0,0.4,0.0,16.4,1,2,,3,0.1,2.1,3.1,3.1,103,1310,0,0,0,0,0,19830531,19830531,19830531,19830531,19830531,19830531,19830531,0.0,0.0,0.2,8.1,,,,,2,0.00,0.00,0.00,3.10,0.00,0.00,3.10,0.0,0.0,0.0,,1318.00,18660.00,0
57.4515,-113.8622,"DA2-009-83","DA2",9,83,0,"15",29,97,24,4,1,1,0,,F,0,0,5,82,68,255,4.0,82,14,,"LKT","JE",,,,,,,,,3,0,0,0,0,0,0.0,5.0,0.0,0.0,0.5,5.5,1,2,,1,0.1,0.1,0.1,0.1,1637,1637,0,0,0,0,0,19830618,19830618,19830618,19830618,19830618,19830618,19830618,0.0,0.0,0.1,0.4,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,2161.00,0
57.7896,-112.9828,"DA2-011-83","DA2",11,83,0,"04",25,101,19,4,1,1,0,,F,0,0,5,87,42,304,5.0,67,15,,"LKT","ED",,,,,,,,,8,0,0,0,0,0,0.0,17.0,0.0,0.0,0.0,17.0,1,2,,3,0.1,0.2,0.2,0.2,1230,1357,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.0,0.0,0.1,0.1,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,2415.00,0
57.8659,-111.4714,"DA2-010-83","DA2",10,83,0,"06",19,102,9,4,1,1,0,,F,0,0,5,92,57,366,16.0,84,39,,"AIR","FW",,,,,,,,,11,0,2,0,0,0,0.0,44.0,0.0,0.0,0.2,44.2,1,2,,3,0.2,0.2,0.2,0.2,1900,1646,0,0,0,0,0,19830618,19830619,19830619,19830619,19830619,19830619,19830619,0.1,0.0,0.3,0.6,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,4185.00,0
57.1861,-111.6317,"DA2-004-83","DA2",4,83,0,"11",25,94,11,4,1,0,0,,F,13,16,3,67,16,237,1.0,27,1,,"UNP","PUB",,,,,,,,,3,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.4,1,2,,8,0.1,0.1,0.1,0.1,1343,1345,0,0,0,0,0,19830518,19830518,19830518,19830518,19830518,19830518,19830518,0.0,0.0,0.0,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,0.00,0
57.8768,-113.9947,"DA2-012-83","DA2",12,83,0,"04",26,102,25,4,1,1,0,,F,0,0,5,89,51,431,7.0,76,22,,"UNP","UPA",,,,,,,,,3,0,0,0,0,0,0.0,35.0,0.0,0.0,2.0,37.0,1,2,,3,0.1,0.1,0.1,0.1,1230,1414,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.0,0.0,0.3,2.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,86.00,2040.00,0
57.3970,-111.2883,"DA2-026-83","DA2",26,83,0,"02",7,97,8,4,1,1,0,,F,0,0,5,74,29,393,2.0,49,5,,"AIR","RW",,,,,,,,,8,0,0,0,0,0,0.0,16.0,0.0,0.0,0.0,16.0,1,1,,3,0.1,0.1,0.1,0.1,1200,1925,0,0,0,0,0,19830708,19830710,19830710,19830710,19830710,19830710,19830710,0.0,0.0,0.1,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,2124.00,0
57.1606,-111.6519,"DA2-042-83","DA2",42,83,0,"15",14,94,11,4,1,6,0,,F,1,21,7,81,11,434,2.0,35,5,,"UNP","PUB",,,,,,,,,3,0,0,0,0,0,0.0,0.0,1.6,0.0,0.8,2.4,1,1,,5,0.2,0.2,0.2,0.2,1100,1920,0,0,0,0,0,19831012,19831012,19831012,19831012,19831012,19831012,19831012,0.2,0.0,16.3,0.1,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,215.00,0
57.6878,-113.6530,"DA2-020-83","DA2",20,83,0,"02",23,100,23,4,1,1,0,,F,0,0,5,89,50,319,10.0,71,27,,"AIR","RW",,,,,,,,,4,0,0,0,0,0,0.0,32.0,0.0,0.0,1.0,33.0,1,1,,3,0.1,0.1,0.1,0.1,1935,1935,0,0,0,0,0,19830630,19830630,19830630,19830630,19830630,19830630,19830630,0.0,0.0,0.3,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,3529.00,0
57.7132,-111.6082,"DA2-031-83","DA2",31,83,0,"14",29,100,10,4,1,1,0,,F,0,0,5,64,5,194,1.0,9,1,,"LKT","BI",,,,,,,,,4,0,0,0,0,0,0.0,14.0,0.0,0.0,0.0,14.0,1,2,,6,0.1,0.1,0.1,0.1,1500,1503,0,0,0,0,0,19830729,19830729,19830729,19830729,19830729,19830729,19830729,0.0,0.0,0.1,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,703.00,0
57.1897,-111.6585,"DA2-041-83","DA2",41,83,0,"14",26,94,11,4,1,7,0,,F,10,8,6,84,17,431,3.0,32,6,,"UNP","PUB",,,,,,,,,3,0,0,0,0,0,0.0,0.0,3.2,0.0,0.0,3.2,1,1,,10,0.2,0.5,0.5,0.5,1520,1540,0,0,0,0,0,19831002,19831002,19831002,19831002,19831002,19831002,19831002,0.1,0.0,0.2,0.1,,,,,2,0.00,0.00,0.00,0.50,0.00,0.00,0.50,0.0,0.0,0.0,,0.00,210.00,0
57.7460,-111.8064,"DA2-030-83","DA2",30,83,0,"04",7,101,11,4,1,1,0,,F,0,0,5,64,5,194,1.0,9,1,,"LKT","BI",,,,,,,,,4,0,0,0,0,0,0.0,9.0,0.0,0.0,0.5,9.5,1,2,,6,0.1,0.1,0.1,0.1,1430,1443,0,0,0,0,0,19830729,19830729,19830729,19830729,19830729,19830729,19830729,0.0,0.0,0.2,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,208.00,0
57.4425,-113.4796,"DA2-039-83","DA2",39,83,0,"00",27,97,22,4,1,1,0,,F,0,0,5,87,21,114,3.0,29,6,,"AIR","RW",,,,,,,,,3,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,3.0,1,1,,3,0.1,0.1,0.1,0.1,1716,1716,0,0,0,0,0,19830828,19830828,19830828,19830828,19830828,19830828,19830828,0.0,0.0,0.1,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,652.00,0
57.1934,-111.7258,"DA2-029-83","DA2",29,83,0,"01",32,94,11,4,1,1,0,,F,0,0,5,91,46,460,12.0,73,30,,"AIR","RW",,,,,,,,,3,0,1,0,0,0,0.0,16.0,0.0,0.0,0.1,16.1,1,2,,6,0.1,0.1,0.1,0.1,2200,1748,0,0,0,0,0,19830708,19830713,19830713,19830713,19830713,19830713,19830713,0.1,0.0,0.2,0.5,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,1030.00,0
57.8876,-113.9812,"DA2-014-83","DA2",14,83,0,"15",26,102,25,4,1,1,0,,F,0,0,5,87,42,304,50.0,62,15,,"AIR","RW",,,,,,,,,6,0,0,0,0,0,0.0,45.0,0.0,0.0,0.4,45.4,1,1,,3,0.1,0.1,0.1,0.1,1530,1600,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.0,0.0,0.1,0.0,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,1284.00,0
57.4006,-111.6675,"DA2-017-83","DA2",17,83,0,"07",11,97,11,4,1,1,0,,F,0,0,5,89,63,406,6.0,92,2,,"LKT","BM",,,,,,,,,3,0,0,0,0,0,0.0,14.4,0.0,0.0,1.2,15.6,1,2,,4,0.1,0.1,0.1,0.1,1430,2013,0,0,0,0,0,19830628,19830628,19830628,19830628,19830628,19830628,19830628,0.0,0.0,0.3,0.6,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,639.00,0
57.9385,-113.1499,"DA2-037-83","DA2",37,83,0,"05",18,103,19,4,1,1,0,,F,0,0,5,89,13,185,8.0,22,12,,"LKT","ED",,,,,,,,,4,0,0,0,0,0,0.0,8.8,0.0,0.0,0.0,8.8,1,1,,3,0.1,0.1,0.1,0.1,1740,1740,0,0,0,0,0,19830826,19830826,19830826,19830826,19830826,19830826,19830826,0.0,0.0,0.1,0.1,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,615.00,0
57.9240,-112.9914,"DA2-036-83","DA2",36,83,0,"08",12,103,19,4,1,1,0,,F,0,0,5,89,13,185,8.0,22,12,,"LKT","ED",,,,,,,,,4,0,0,0,0,0,0.0,12.8,0.0,0.0,0.0,12.8,1,1,,3,0.1,0.1,0.1,0.1,1605,1605,0,0,0,0,0,19830826,19830826,19830826,19830826,19830826,19830826,19830826,0.0,0.0,0.1,0.2,,,,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,,0.00,935.00,0
58.0003,-113.5365,"DA2-035-83","DA2",35,83,0,"12",2,104,22,4,1,1,0,,F,0,0,5,88,25,179,8.0,38,16,,"LKT","ED",,,,,,,,,3,0,1,0,0,0,0.0,32.0,0.0,0.0,1.8,33.8,1,2,,3,0.1,0.1,0.2,0.2,1600,1722,0,0,0,0,0,19830808,19830809,19830809,19830809,19830809,19830809,19830809,0.0,0.0,0.3,0.5,,,,,2,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.0,0.0,0.0,,0.00,1622.00,0
